ET  1. 183.
ET  2. 153.

 LIST ALL SELECTED NODES.   DSYS=      0

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.2     18.2     ***
 DISTRIBUTED ANSYS Academic Teaching Advanced                  

 00396707  VERSION=WINDOWS x64   11:54:16  MAR 27, 2018 CP=      0.719

 tests--Static Structural (B5)                                                 



   NODE        X                   Y                   Z
      60   0.99501       0.18280        0.0000       0.34049E-002   0.0000        0.0000     
      61   0.99520       0.81670E-002   0.0000       0.62477E-002   0.0000        0.0000     
      62   0.99676      -0.18864E-001   0.0000       0.52336E-002   0.0000        0.0000     
      63  -0.23081       -2.1939        0.0000       0.25620E-002   0.0000        0.0000     
      64  -0.10172       -1.1498        0.0000       0.17909E-003   0.0000        0.0000     
      65   0.12532      -0.41144        0.0000      -0.99853E-003   0.0000        0.0000     
      66   0.37309       0.19033        0.0000      -0.21784E-002   0.0000        0.0000     
      67   0.60667       0.75107        0.0000      -0.29239E-002   0.0000        0.0000     
      68   0.80561        1.3391        0.0000      -0.31945E-002   0.0000        0.0000     
      69   0.94997        2.0172        0.0000      -0.26265E-002   0.0000        0.0000     
      70  -0.73547E-001  -3.7538        0.0000       0.35553        0.0000        0.0000     
      71  -0.15838       -3.2988        0.0000       0.62620        0.0000        0.0000     
      72  -0.25171       -2.6305        0.0000       0.74983        0.0000        0.0000     
      73  -0.29823       -1.8554        0.0000       0.70042        0.0000        0.0000     
      74  -0.24437       -1.0790        0.0000       0.48924        0.0000        0.0000     
      75  -0.52078E-001 -0.38761        0.0000       0.15334        0.0000        0.0000     
      76   0.30937       0.16861        0.0000      -0.24759        0.0000        0.0000     
      77   0.99974       0.22759E-002   0.0000       0.42723E-002   0.0000        0.0000     
      78    1.0421       0.54222E-002   0.0000      -0.26449E-001   0.0000        0.0000     
      79    1.1655      -0.57985E-001   0.0000      -0.80112E-001   0.0000        0.0000     
      80    1.3795      -0.21254        0.0000      -0.14552        0.0000        0.0000     
      81    1.6442      -0.42532        0.0000      -0.21933        0.0000        0.0000     
      82    1.8650      -0.60180        0.0000      -0.30794        0.0000        0.0000     
      83    1.8325      -0.52711        0.0000      -0.43299        0.0000        0.0000     
      84    2.0944      -0.29842        0.0000      -0.38901        0.0000        0.0000     
      85    2.4047      -0.53169E-001   0.0000      -0.39336        0.0000        0.0000     
      86    2.7773       0.16590        0.0000      -0.42324        0.0000        0.0000     
      87    3.2030       0.33060        0.0000      -0.44689        0.0000        0.0000     
      88    3.6456       0.43331        0.0000      -0.42930        0.0000        0.0000     
      89    4.0437       0.48263        0.0000      -0.34596        0.0000        0.0000     
      90    4.3236       0.49841        0.0000      -0.19465        0.0000        0.0000     
      91    2.0303      -0.51406        0.0000      -0.16379        0.0000        0.0000     
      92    2.2040      -0.35153        0.0000      -0.49368E-001   0.0000        0.0000     
      93    2.3921      -0.14093        0.0000       0.24103E-001   0.0000        0.0000     
      94    2.5993       0.84441E-001   0.0000       0.53061E-001   0.0000        0.0000     
      95    2.8190       0.29037        0.0000       0.48759E-001   0.0000        0.0000     
      96    3.0245       0.45076        0.0000       0.30009E-001   0.0000        0.0000     
      97    3.1744       0.55057        0.0000       0.12282E-001   0.0000        0.0000     
      98    1.7744      -0.44758        0.0000      -0.68259E-001   0.0000        0.0000     
      99    1.8952      -0.38474        0.0000       0.82881E-001   0.0000        0.0000     
     100    2.0034      -0.24537        0.0000       0.20508        0.0000        0.0000     
     101    2.1042      -0.52968E-001   0.0000       0.27465        0.0000        0.0000     
     102    2.2014       0.15727        0.0000       0.27995        0.0000        0.0000     
     103    2.2904       0.34530        0.0000       0.22438        0.0000        0.0000     
     104    2.3562       0.47476        0.0000       0.12379        0.0000        0.0000     
     105    1.4872      -0.29144        0.0000      -0.26032E-001   0.0000        0.0000     
     106    1.5761      -0.30216        0.0000       0.12130        0.0000        0.0000     
     107    1.6379      -0.23841        0.0000       0.26092        0.0000        0.0000     
     108    1.6739      -0.10924        0.0000       0.35718        0.0000        0.0000     
     109    1.6917       0.59540E-001   0.0000       0.38056        0.0000        0.0000     
     110    1.7004       0.22835        0.0000       0.31845        0.0000        0.0000     
     111    1.7053       0.35326        0.0000       0.18114        0.0000        0.0000     
     112    1.2454      -0.13853        0.0000      -0.10617E-001   0.0000        0.0000     
     113    1.3018      -0.18312        0.0000       0.10939        0.0000        0.0000     
     114    1.3207      -0.17373        0.0000       0.24501        0.0000        0.0000     
     115    1.2994      -0.10739        0.0000       0.35507        0.0000        0.0000     
     116    1.2467       0.25657E-002   0.0000       0.39768        0.0000        0.0000     
     117    1.1826       0.12646        0.0000       0.34590        0.0000        0.0000     
     118    1.1313       0.22474        0.0000       0.20167        0.0000        0.0000     
     119    1.0871      -0.36911E-001   0.0000      -0.75207E-002   0.0000        0.0000     
     120    1.1080      -0.76597E-001   0.0000       0.68728E-001   0.0000        0.0000     
     121    1.0801      -0.90523E-001   0.0000       0.18013        0.0000        0.0000     
     122   0.99207      -0.69688E-001   0.0000       0.28796        0.0000        0.0000     
     123   0.85352      -0.17066E-001   0.0000       0.34515        0.0000        0.0000     
     124   0.69828       0.51736E-001   0.0000       0.31448        0.0000        0.0000     
     125   0.57536       0.11077        0.0000       0.18851        0.0000        0.0000     
     126    1.0137       0.80656E-003   0.0000      -0.39808E-002   0.0000        0.0000     
     127    1.0105      -0.13207E-001   0.0000       0.21460E-001   0.0000        0.0000     
     128   0.94355      -0.22341E-001   0.0000       0.85862E-001   0.0000        0.0000     
     129   0.77994      -0.21580E-001   0.0000       0.16447        0.0000        0.0000     
     130   0.52350      -0.97172E-002   0.0000       0.21894        0.0000        0.0000     
     131   0.22957       0.95967E-002   0.0000       0.21304        0.0000        0.0000     
     132  -0.82778E-002  0.27977E-001   0.0000       0.13261        0.0000        0.0000     
     133  -0.10003       0.35616E-001   0.0000       0.19684E-002   0.0000        0.0000     
     134   0.52852       0.13415        0.0000       0.23180E-002   0.0000        0.0000     
     135    1.1118       0.26227        0.0000       0.19868E-002   0.0000        0.0000     
     136    1.7070       0.39937        0.0000       0.12587E-002   0.0000        0.0000     
     137    2.3808       0.52086        0.0000       0.23577E-003   0.0000        0.0000     
     138    3.2297       0.58420        0.0000      -0.10167E-002   0.0000        0.0000     
